0,1,2,3
-3.9207119941711426,-4.456577301025391,19.841196296216584,15.368276121541795
-3.751810073852539,-4.596955299377441,19.841196296216584,15.368276121541795
-3.5829081535339355,-4.738451957702637,19.841196296216584,15.368276121541795
-3.38175630569458,-4.924691200256348,19.841196296216584,15.368276121541795
-3.1806044578552246,-5.070102691650391,19.841196296216584,15.368276121541795
-2.9887447357177734,-5.1869916915893555,19.841196296216584,15.368276121541795
-2.773381233215332,-5.320657730102539,19.841196296216584,15.368276121541795
-2.5257675647735596,-5.463273048400879,19.841196296216584,15.368276121541795
-2.3087642192840576,-5.567298889160156,19.841196296216584,15.368276121541795
-2.090667486190796,-5.673002243041992,19.841196296216584,15.368276121541795
-1.8386811017990112,-5.763045310974121,19.841196296216584,15.368276121541795
-1.6129318475723267,-5.822328567504883,19.841196296216584,15.368276121541795
-1.3871827125549316,-5.884407997131348,19.841196296216584,15.368276121541795
-1.1488615274429321,-5.910134315490723,19.841196296216584,15.368276121541795
-0.9116335511207581,-5.882170677185059,19.841196296216584,15.368276121541795
-0.6771385669708252,-5.844698905944824,19.841196296216584,15.368276121541795
-0.38743627071380615,-5.791568756103516,19.841196296216584,15.368276121541795
-0.043073058128356934,-5.6690874099731445,19.841196296216584,15.368276121541795
0.2745063304901123,-5.501863479614258,19.841196296216584,15.368276121541795
0.6221491098403931,-5.331843376159668,19.841196296216584,15.368276121541795
1.1835159063339233,-5.104218482971191,19.841196296216584,15.368276121541795
1.6060439348220825,-4.825139999389648,19.841196296216584,15.368276121541795
2.0318517684936523,-4.551653861999512,19.841196296216584,15.368276121541795
2.6582651138305664,-4.19148063659668,19.841196296216584,15.368276121541795
3.128347873687744,-3.853118658065796,19.841196296216584,15.368276121541795
3.5803933143615723,-3.525383234024048,19.841196296216584,15.368276121541795
4.047196388244629,-3.1238229274749756,19.841196296216584,15.368276121541795
4.445127487182617,-2.7200257778167725,19.841196296216584,15.368276121541795
4.794956684112549,-2.3676822185516357,19.841196296216584,15.368276121541795
5.105976581573486,-2.02204966545105,19.841196296216584,15.368276121541795
5.239895820617676,-1.6881623268127441,19.841196296216584,15.368276121541795
5.380373954772949,-1.360426664352417,19.841196296216584,15.368276121541795
5.51921272277832,-0.9437663555145264,19.841196296216584,15.368276121541795
5.496801376342773,-0.6585357189178467,19.841196296216584,15.368276121541795
5.4607253074646,-0.39623522758483887,19.841196296216584,15.368276121541795
5.369441986083984,-0.09422636032104492,19.841196296216584,15.368276121541795
5.244815349578857,0.1904449462890625,19.841196296216584,15.368276121541795
5.139866352081299,0.432611346244812,19.841196296216584,15.368276121541795
5.008133888244629,0.6770148277282715,19.841196296216584,15.368276121541795
4.794956684112549,0.9460264444351196,19.841196296216584,15.368276121541795
4.657757759094238,1.2211902141571045,19.841196296216584,15.368276121541795
4.521652698516846,1.4907610416412354,19.841196296216584,15.368276121541795
4.341271877288818,1.7385201454162598,19.841196296216584,15.368276121541795
4.177835941314697,2.0187172889709473,19.841196296216584,15.368276121541795
4.0165863037109375,2.2910845279693604,19.841196296216584,15.368276121541795
3.883213996887207,2.5477921962738037,19.841196296216584,15.368276121541795
3.7246975898742676,2.7502498626708984,19.841196296216584,15.368276121541795
3.549236297607422,2.9258625507354736,19.841196296216584,15.368276121541795
3.373775005340576,3.1070680618286133,19.841196296216584,15.368276121541795
3.176449775695801,3.253598213195801,19.841196296216584,15.368276121541795
2.9567131996154785,3.302255153656006,19.841196296216584,15.368276121541795
2.741896152496338,3.343641519546509,19.841196296216584,15.368276121541795
2.417757511138916,3.433684825897217,19.841196296216584,15.368276121541795
2.129148006439209,3.4191436767578125,19.841196296216584,15.368276121541795
1.8460050821304321,3.4006876945495605,19.841196296216584,15.368276121541795
1.5267857313156128,3.4118733406066895,19.841196296216584,15.368276121541795
1.2578545808792114,3.445429801940918,19.841196296216584,15.368276121541795
1.0096944570541382,3.4767491817474365,19.841196296216584,15.368276121541795
0.7981570959091187,3.5639963150024414,19.841196296216584,15.368276121541795
0.64018714427948,3.7368123531341553,19.841196296216584,15.368276121541795
0.4887768030166626,3.904035806655884,19.841196296216584,15.368276121541795
0.2941843271255493,3.978419542312622,19.841196296216584,15.368276121541795
0.13238823413848877,4.154032230377197,19.841196296216584,15.368276121541795
-0.023395180702209473,4.321255683898926,19.841196296216584,15.368276121541795
-0.14638197422027588,4.444855690002441,19.841196296216584,15.368276121541795
-0.2819408178329468,4.527627944946289,19.841196296216584,15.368276121541795
-0.418046236038208,4.594741344451904,19.841196296216584,15.368276121541795
-0.5044103860855103,4.667447090148926,19.841196296216584,15.368276121541795
-0.5492322444915771,4.726171493530273,19.841196296216584,15.368276121541795
-0.6126388311386108,4.750779151916504,19.841196296216584,15.368276121541795
-0.6547276973724365,4.770913124084473,19.841196296216584,15.368276121541795
-0.6241176128387451,4.801114082336426,19.841196296216584,15.368276121541795
-0.6574606895446777,4.721696853637695,19.841196296216584,15.368276121541795
-0.6771385669708252,4.635568618774414,19.841196296216584,15.368276121541795
-0.6853376626968384,4.618230819702148,19.841196296216584,15.368276121541795
-0.6869775056838989,4.495749473571777,19.841196296216584,15.368276121541795
-0.6771385669708252,4.355930328369141,19.841196296216584,15.368276121541795
-0.7312527894973755,4.264768600463867,19.841196296216584,15.368276121541795
-0.7738882303237915,4.223941802978516,19.841196296216584,15.368276121541795
-0.7536637187004089,4.180877685546875,19.841196296216584,15.368276121541795
-0.7700619697570801,4.140049934387207,19.841196296216584,15.368276121541795
-0.911086916923523,4.135016441345215,19.841196296216584,15.368276121541795
-0.9427902102470398,4.1870293617248535,19.841196296216584,15.368276121541795
-0.9679341912269592,4.235686302185059,19.841196296216584,15.368276121541795
-1.1237175464630127,4.222823143005371,19.841196296216584,15.368276121541795
-1.2499840259552002,4.264768600463867,19.841196296216584,15.368276121541795
-1.3713310956954956,4.301680564880371,19.841196296216584,15.368276121541795
-1.5194618701934814,4.283225059509277,19.841196296216584,15.368276121541795
-1.6828978061676025,4.227856636047363,19.841196296216584,15.368276121541795
-1.8337615728378296,4.169692039489746,19.841196296216584,15.368276121541795
-1.9430832862854004,4.1014604568481445,19.841196296216584,15.368276121541795
-2.0343668460845947,3.980656623840332,19.841196296216584,15.368276121541795
-2.119091033935547,3.855937957763672,19.841196296216584,15.368276121541795
-2.2377052307128906,3.803366184234619,19.841196296216584,15.368276121541795
-2.2765142917633057,3.7116451263427734,19.841196296216584,15.368276121541795
-2.3093109130859375,3.6176867485046387,19.841196296216584,15.368276121541795
-2.4257383346557617,3.556166172027588,19.841196296216584,15.368276121541795
-2.5290472507476807,3.525965452194214,19.841196296216584,15.368276121541795
-2.599559783935547,3.5002388954162598,19.841196296216584,15.368276121541795
-2.6902966499328613,3.4622080326080322,19.841196296216584,15.368276121541795
-2.8182029724121094,3.425295829772949,19.841196296216584,15.368276121541795
-2.9215121269226074,3.4280922412872314,19.841196296216584,15.368276121541795
-3.022088050842285,3.4280922412872314,19.841196296216584,15.368276121541795
-3.0712826251983643,3.3548269271850586,19.841196296216584,15.368276121541795
-3.150540828704834,3.3061699867248535,19.841196296216584,15.368276121541795
-3.2259726524353027,3.2547168731689453,19.841196296216584,15.368276121541795
-3.288832664489746,3.173621654510498,19.841196296216584,15.368276121541795
-3.3413071632385254,3.0595295429229736,19.841196296216584,15.368276121541795
-3.388862133026123,2.938166618347168,19.841196296216584,15.368276121541795
-3.4839718341827393,2.7983477115631104,19.841196296216584,15.368276121541795
-3.605865478515625,2.6322429180145264,19.841196296216584,15.368276121541795
-3.679657459259033,2.465019464492798,19.841196296216584,15.368276121541795
-3.762742042541504,2.2882883548736572,19.841196296216584,15.368276121541795
-3.93710994720459,2.048358917236328,19.841196296216584,15.368276121541795
-4.065016269683838,1.8358341455459595,19.841196296216584,15.368276121541795
-4.191829681396484,1.6210722923278809,19.841196296216584,15.368276121541795
-4.327935218811035,1.3990397453308105,19.841196296216584,15.368276121541795
-4.4651336669921875,1.1747702360153198,19.841196296216584,15.368276121541795
-4.6006927490234375,0.9354002475738525,19.841196296216584,15.368276121541795
-4.718760013580322,0.7044193744659424,19.841196296216584,15.368276121541795
-4.818789005279541,0.5069949626922607,19.841196296216584,15.368276121541795
-4.919911861419678,0.3023000955581665,19.841196296216584,15.368276121541795
-5.0303263664245605,0.057337284088134766,19.841196296216584,15.368276121541795
-5.059296607971191,-0.11324167251586914,19.841196296216584,15.368276121541795
-5.087173938751221,-0.2849395275115967,19.841196296216584,15.368276121541795
-5.159326076507568,-0.5203945636749268,19.841196296216584,15.368276121541795
-5.124343395233154,-0.6512651443481445,19.841196296216584,15.368276121541795
-5.075148582458496,-0.7698314189910889,19.841196296216584,15.368276121541795
-5.041805267333984,-0.926987886428833,19.841196296216584,15.368276121541795
-5.016661167144775,-1.0819072723388672,19.841196296216584,15.368276121541795
-4.9876909255981445,-1.2116594314575195,19.841196296216584,15.368276121541795
-4.95216178894043,-1.3587489128112793,19.841196296216584,15.368276121541795
-4.916085243225098,-1.5729515552520752,19.841196296216584,15.368276121541795
-4.939589500427246,-1.8184735774993896,19.841196296216584,15.368276121541795
