0,1,2,3,4
-2.24005661540221,1.5073640435517872,25.9,18.2,68.0
-1.1835103498290713,2.3150169009852757,25.9,18.5,64.0
-0.3643205373401462,1.3517657141946555,25.8,18.9,48.5
-0.3006893748081829,0.5192166213416747,25.6,19.5,34.0
-0.8567941657899881,1.9172646550406751,25.5,18.7,46.5
-1.4868821559345748,2.3725896093432066,25.3,17.8,52.0
-0.9671099668517066,1.9760309491544132,25.2,17.1,73.0
-0.39482169631216624,2.4686263038623695,25.2,17.6,71.0
-0.7202830361064265,2.498237848543911,25.1,18.0,86.0
-0.5234136354549334,2.4445936607583376,25.1,18.2,56.5
-1.6461909583561365,2.6267956389156932,25.0,18.3,63.0
-2.3765376055133287,2.2895565093661645,25.0,18.4,73.0
-2.342898453231513,2.1796391531272747,25.0,18.7,69.0
-0.9807442585202389,2.8351614944090198,25.2,19.4,67.5
-1.4687899984971224,3.286739408641157,25.3,19.1,79.0
-2.2963806916744014,3.152242966350309,25.4,18.5,96.5
-1.666418045610602,2.3734049164150943,25.6,18.7,88.0
-1.5503894428580736,3.4693360424545543,25.9,19.2,147.5
-0.21559941794527113,3.9941853851544824,25.9,19.2,110.0
0.11651529185695592,3.4980600604854524,26.0,19.0,91.5
1.0800387220715233,4.058757982292873,26.0,19.3,88.5
1.2500287241132808,4.114295588419933,25.9,19.2,148.0
1.1986663535907702,3.711226074058195,25.7,19.3,83.5
1.033100806627208,4.174051116522917,25.6,19.3,81.0
-0.19403947615074402,3.5947668466390343,25.4,19.1,90.0
-0.4071820743031821,3.2747828566740353,25.4,18.7,66.0
-1.2043775322025019,3.9191165790169866,25.3,18.8,97.5
-2.412135045834268,2.672378064694087,25.3,18.0,88.5
-1.380676287653534,2.2031189229615493,25.2,18.4,71.5
-0.35169999367854593,2.4751377970623194,25.2,18.2,27.5
0.8322590804169824,4.320572279578653,25.1,17.7,179.0
-5.530425439173166,-0.8799968532593079,24.7,20.1,96.0
-4.946815752431851,-1.9023706030876573,24.9,20.2,87.5
-6.429829422047578,-1.4890579583653918,24.9,19.5,113.0
-6.122971021941721,-0.9742822303942338,25.0,19.1,127.5
-4.370181407853051,-2.628975934171996,25.0,19.2,112.0
-3.603040406611602,-2.52549001746673,24.9,18.8,102.0
-2.7976609190911725,-1.7501695294427724,25.0,17.9,108.0
-5.299265543437349,0.08823094773186053,25.0,18.7,104.5
-6.384068360656434,-0.4512994199702461,25.0,18.8,127.5
-5.657001390711302,-0.6988098922385142,24.9,18.2,129.5
-3.797580730973135,-0.1355750409977855,25.0,18.6,111.0
-3.0337421687036645,-2.2883200068673055,25.0,19.1,85.5
-2.453303501949197,-3.031716003738445,25.0,18.9,89.0
-3.0011457177483085,-1.5978499243799429,25.1,18.9,78.5
-3.84432405700486,-1.1050667603062245,25.0,18.9,92.0
-2.485638077715299,-2.31982830110588,25.0,18.3,96.5
-3.4329187698488837,-2.589414744613004,25.0,18.0,104.0
-3.6190286596376664,-1.9268190264581662,25.0,18.2,104.0
-2.7324166259828204,-2.640814151365571,25.0,18.2,94.5
-2.8971562370128847,-2.610840044571352,25.0,18.4,71.0
-2.9941677222873726,-4.61356257688269,25.0,18.5,125.0
-2.246556617276435,-5.563540542260069,25.0,18.6,140.0
-1.1013815146888524,-5.1842992543931805,25.0,18.4,115.5
-0.7036011552386151,-4.444653576415926,24.9,18.5,83.5
-0.6821240625272221,-5.558300708249002,24.9,18.5,117.5
-0.7789768273188873,-5.545556338411881,24.9,17.9,98.0
-1.1570330108368339,-7.308985881217302,24.8,18.2,144.0
-0.9408060428351053,-10.758944371534085,24.8,18.7,200.5
0.43774747386805657,-11.491665551569195,24.8,18.6,218.0
0.9118726596221391,-10.05875182379174,24.9,17.7,191.5
-1.1328131752684225,-9.23074939048495,25.0,17.6,231.5
-0.8567004570301747,-8.155125034413897,25.0,17.5,149.5
-1.6805577347899758,-5.86393431921245,25.1,17.5,148.5
-1.7434546275856373,-4.7927409654132385,25.1,17.7,131.0
0.516686426522889,-4.7721101345889965,25.1,18.2,127.0
0.7018050343977105,-4.343670071920061,25.2,17.7,143.5
1.3771595253537838,-3.217674881296639,25.4,18.2,103.0
1.6438096623247704,-3.202794060511497,25.4,18.2,97.0
2.0136567977570907,-2.223777484562396,25.2,18.5,115.5
0.7383408258442666,-0.8153850776728787,25.2,18.3,71.0
2.391369163271671,-0.20335566122768445,25.2,18.5,69.5
2.327388620480675,0.5858858329547333,25.2,18.5,60.0
1.482175384396206,0.6026243688152344,25.2,18.6,54.0
1.1487188463890488,1.1137526709061636,25.1,18.6,52.0
1.3499086046510962,-0.6540235157002618,25.1,18.1,69.0
4.184896035725425,-0.3558724071484478,25.0,18.5,75.0
4.457733325822481,-0.615315850479769,25.1,18.5,97.0
4.498107363092762,-1.3627289349282479,25.1,18.3,119.5
4.757412824714834,-1.1734663247144452,25.1,18.0,156.0
2.2429595089513805,-3.4320741019396097,25.1,18.2,118.5
3.3783405196555125,-2.8190096369565185,25.1,18.1,143.5
4.827651190822511,-0.8389183391427275,25.0,18.3,107.5
3.260635972628857,-0.5081860427035226,25.0,17.5,100.5
7.8715901624359175,-0.6693790515411281,25.0,17.8,214.5
7.0893720652914665,0.3883345463192946,25.0,17.9,187.0
7.476000424604153,-2.847703926204151,25.0,17.7,202.0
4.1855544403134415,-2.913955048927905,25.0,17.3,151.5
6.476624817194109,-0.5507549158249787,25.0,18.4,196.0
6.996303471202163,-0.22745931250350615,24.9,17.5,199.5
6.601074077247107,-1.1470924229094437,24.9,17.5,213.0
6.948509626582948,-1.4588399395698268,24.9,17.4,193.0
8.455580660080647,-0.8678454360484519,24.9,17.0,178.5
9.198190581508536,0.18245554594930083,24.9,17.6,183.0
7.5235651102943955,1.0751595375389082,24.8,17.7,176.0
5.696039985932444,0.21243464561771236,24.8,17.6,149.5
4.996526303449512,0.18634618036641434,24.8,17.4,134.0
4.05109317811464,-0.6313826591164978,24.8,17.0,109.0
3.229588981369539,-0.6780523662789336,24.8,16.8,107.5
3.0630216712574114,-0.4773868886002789,24.7,16.8,106.0
4.317224289449478,0.8494553752772728,24.7,17.0,114.5
4.46671612454247,1.4623430044802426,24.7,17.6,123.5
3.6159553157812527,1.9325804392762798,24.7,17.7,92.0
4.46671612454247,1.4623430044802426,24.7,17.6,99.0
3.6627882773801668,0.5234329327492053,24.7,17.3,98.0
4.012400994188933,3.148116621383594,24.7,17.6,104.5
1.8249560617201999,1.7086647924009841,24.7,17.9,67.5
2.7739332138147037,2.5971704844494954,24.7,17.7,94.0
4.233313540426833,2.2625331972014986,24.7,17.6,114.5
3.877672559074685,0.41671995944420914,24.8,18.3,101.5
4.2303841251288565,1.8066128954089082,24.8,17.6,93.0
4.882455590585731,1.7893091979750593,25.0,18.0,126.0
3.8225914716011555,1.1780468756556817,25.2,18.6,71.5
4.477385354655775,1.7300347932668798,25.3,17.9,117.0
4.506882083617597,1.6516700289000545,25.4,18.1,115.5
4.169904611694542,1.0497121173772306,25.5,18.4,149.0
4.226815112911397,1.2223068359719742,25.4,18.9,104.5
3.554312438308497,2.5936196889454535,25.2,18.8,105.5
3.0413530878291253,2.7495765847039504,25.1,17.9,105.0
3.150413297591622,2.298890178838015,25.0,17.6,94.5
3.004588055745065,1.1011133526000365,25.1,17.8,88.0
1.8808912775735989,0.26878988438472706,25.2,18.0,55.0
1.8703707727130534,0.3342352054777823,25.1,18.0,54.5
2.2250708712145344,1.1397629657400674,25.0,18.0,64.5
2.6935366187987526,1.320931672415414,25.1,18.1,88.5
2.6183121980407593,0.659121562074075,25.0,18.7,60.0
2.9215680521689946,0.681498434734422,24.9,18.6,79.5
3.0189536539079613,0.7042150492255693,24.9,18.5,78.0
2.434640043474162,0.5679153622786849,24.9,18.3,55.5
1.8425159912138673,0.4638262844224972,24.9,18.2,66.5
0.7243116123880643,0.3396655533900997,24.9,18.4,38.0
0.36982929972889406,0.5943284353470191,25.1,18.2,23.0
2.084967909925902,-0.2508162964785514,25.0,18.4,82.5
6.2385164807040905,-4.846742423523604,25.0,18.2,224.5
5.067510779483269,-4.2285144554347776,25.2,17.7,178.5
3.967472627597872,-4.230740000196377,25.1,17.4,153.0
2.4121274025471835,-4.149896552190304,25.2,17.5,137.0
1.6982000819741763,-4.167267267836669,25.0,17.5,150.0
4.318801224862732,-2.8961968130850795,24.9,17.9,125.5
5.5094798873132715,-1.4613799544576167,24.8,17.5,260.0
5.8420108361792975,-7.99255337110511,24.9,17.7,260.0
4.215148403608148,-3.0450819259191837,24.9,17.6,137.5
4.192200239149767,-0.9567952523255084,24.8,16.9,143.5
3.6806645226233408,-0.3777680133387379,24.8,16.3,141.5
3.2409252448490347,-0.621613672066681,24.8,16.1,120.0
3.877672559074685,0.41671995944420914,24.7,16.2,134.5
4.723966004366847,1.6383361039744933,24.7,16.9,164.0
5.638322420611705,1.7376191415921305,24.7,17.3,170.0
4.882455590585731,1.7893091979750593,24.7,18.3,142.5
5.16049848666156,1.5903632821351703,24.7,17.7,144.0
4.247493383312545,1.1483901596217876,24.7,17.7,118.0
3.6314618980210978,1.1191445318728976,24.7,17.7,102.0
2.9106946790030315,1.0667035603312853,24.7,17.6,95.5
2.7560588853559915,0.902296747445256,24.7,17.7,73.5
2.0364650429205904,0.5126501038353917,24.8,17.8,63.5
1.8773358630287358,-0.29259196398081605,24.8,17.8,58.0
1.591638712485769,-0.163359140903238,25.0,17.7,50.0
1.0765296604565133,-0.22601745542631121,26.3,17.8,80.0
0.9790311833343951,0.5014957049256297,27.2,17.8,83.5
1.4892627928042157,-0.17915449748467954,27.5,17.9,85.0
1.1999965756652615,0.002866773734737846,27.7,17.8,77.0
1.28993782996896,0.16143232270822053,27.7,17.5,58.5
0.7137571824989335,-0.36131798243539487,27.3,17.5,43.0
0.4027313595514181,-0.44475549691247923,27.0,17.6,48.0
-0.0627713380511429,-1.1983571083442819,26.4,17.9,47.0
0.4094507696600338,-0.9123322131903521,26.3,17.9,55.0
1.7871153513650588,-0.21498539698161548,25.4,17.5,63.0
0.9263596152476287,0.37664023050952145,25.5,17.4,30.0
2.747324547831486,0.5405625115400826,25.2,18.8,65.0
2.1237466916562724,0.5741950798108938,25.5,18.5,59.5
1.355088464625194,0.8507263091263457,25.3,18.1,64.0
0.7396585994577881,1.1886568706940381,25.3,18.0,66.0
0.9755301004493044,1.6304419717111582,25.0,17.8,63.5
1.2897235981740605,1.7823055406727981,24.9,17.7,55.5
1.4439706189897983,1.7902370936538596,24.8,18.0,67.0
1.7327710536882297,1.5124498257794146,24.8,17.8,70.0
1.9580623666687902,1.0029914098512593,24.8,17.9,69.5
1.436552863359335,0.7044968919548875,24.9,17.5,61.5
1.8703707727130534,0.3342352054777823,25.2,17.6,67.0
-1.0071153708660088,0.6524711715971988,25.5,18.5,43.0
-0.3956490961444456,1.0263828684852858,26.0,18.6,53.5
0.17242275581180974,-0.4693297276736911,26.8,18.4,87.0
2.3398415813952336,-1.1336407605471206,26.9,18.3,104.0
2.210455975665737,-1.167854605524007,26.3,17.9,71.0
2.0551929881442526,-0.4314878694502305,26.6,17.7,81.0
2.0387065777857543,-1.2663630955192502,26.6,17.6,90.0
1.5146606747161493,-1.454580022022996,26.3,17.8,65.5
1.5205842126102025,0.4978188951422102,26.1,18.3,84.0
1.615909082302589,3.3284888219328614,26.2,17.9,167.0
2.0802755520504914,-0.2871473968905589,25.4,17.1,61.5
1.0045503491984709,-1.9572630369792485,25.8,17.1,99.0
0.6978215675126663,-3.5317198444828786,25.7,18.1,92.5
-0.8278107009721665,-3.0910725393228757,25.3,18.4,65.5
-0.7597924272957209,-2.4865066795454376,24.9,18.3,59.5
-0.5785526627965492,-2.018731486941991,25.2,18.2,54.5
-0.47216184951036244,-2.046231459993457,25.5,18.2,61.0
0.216682612187439,-2.390198453178235,25.6,18.2,75.0
0.8356857096771338,-2.8812548298686504,25.5,18.0,70.0
1.4994863472453777,-3.051481721135605,25.4,18.2,78.0
0.5477610682599747,-3.05122234720754,25.2,18.0,63.0
0.710184635770762,-2.8116966022519483,25.1,18.0,91.5
2.106197145187284,-2.409135443598997,25.1,18.1,80.5
1.2777076987918545,-2.0316158683294496,25.3,17.9,65.0
1.641712811419809,-1.750651034564018,25.5,17.9,78.5
1.312951907678857,-2.009018986501235,25.9,17.8,78.0
2.5337553897416343,-2.1142572277173888,25.8,17.8,87.0
2.6884086764898334,-1.735643623608886,25.9,17.8,102.5
4.01251964351973,-0.8424286974980689,26.0,17.8,114.5
3.248520123717821,-1.302734434104033,26.0,17.7,95.0
3.0797739588286013,-2.3926956268027917,26.0,18.3,94.0
2.2979514574269877,-1.5998184582349282,25.9,18.4,83.5
1.2975985668890098,-1.6511323263771407,26.0,17.9,61.0
1.2634970087501955,-0.9816187186883248,25.9,18.3,64.0
1.280427691826524,-0.9594294794323345,25.5,18.1,60.0
1.578812811891672,-1.938388533036324,25.5,18.5,64.5
1.483394191634231,-1.7577092115096355,25.5,18.2,74.0
1.1122273430477227,-1.4152562797518349,25.4,18.1,53.0
0.41470297487137436,-2.566714133407309,25.5,18.0,65.0
0.36685263161698495,-2.27055481032185,25.7,18.0,70.0
0.9836853752527028,-2.2983392009261707,25.7,18.4,65.0
0.5233661756344997,-2.648789883362159,25.4,18.0,78.5
0.8376525003189992,-3.088420031133934,25.5,18.1,98.5
1.0236269241500846,-2.2808305329758802,25.5,18.0,67.0
0.708654320296548,-2.2929912896313054,25.4,18.0,73.0
0.1609213592441123,-2.8955317846880955,25.3,18.3,78.0
0.3840929097029951,-2.6725404836439592,25.3,18.0,78.5
0.18311740879502433,-3.2949154791278326,25.3,18.1,80.5
1.1698711675822104,-2.870784117843039,25.4,18.5,84.0
0.48367255295932715,-3.3654213497738743,25.4,18.2,83.0
0.6714490514154529,-3.7402080385124687,25.7,17.8,94.5
1.0994189066686864,-4.053551290863289,25.8,18.1,131.0
0.7753572972362959,-3.9241331605365315,26.1,17.9,128.0
1.358560065579341,-3.3338138142693357,26.2,18.0,101.5
0.9161824222239053,-3.3779594090527403,26.1,17.6,97.5
2.0298719575056277,-3.7907281406257916,26.1,18.0,120.0
1.3724331008050625,-3.5435049574982393,26.1,18.2,112.0
1.0916272918339867,-3.3254097274957255,26.0,18.2,102.5
1.083784287181294,-3.1169555047929274,25.8,18.3,90.5
1.2197698653133515,-2.849940609148452,25.6,18.4,73.0
0.29063611491912505,-2.6843119507063107,25.5,18.2,61.5
0.42644651347996276,-2.1582732382950924,25.5,18.4,58.0
0.38767864861814794,-1.9620665802682657,25.5,18.6,57.5
0.26910751381400466,-2.485474028431769,25.3,18.3,65.0
0.26910751381400466,-2.485474028431769,25.3,18.5,57.0
0.5039822432035923,-2.5506865543487454,25.3,18.5,85.5
0.37106394946643445,-2.0669570739147853,25.2,18.3,55.0
2.2293341465423,-2.2956631423317564,25.2,18.4,76.0
0.11736974826819613,-1.2946908288048775,25.3,18.5,44.0
0.22330160185381692,-1.3820768410654738,25.3,18.3,49.5
0.10934754649631082,-1.496009062163474,25.2,18.2,37.5
-0.02790544906084544,-0.7995131555595021,25.3,18.3,29.0
-0.03486058380615856,-0.4987832592386134,25.7,18.3,28.5
-0.422327521390964,-0.794757487964577,26.4,18.6,50.5
-0.01221049179609446,-0.6998934946762239,26.4,18.7,43.0
0.25073573848771435,-1.0710422911561526,27.5,18.2,72.0
0.3275606157280271,-0.7298657705522817,28.4,18.2,127.0
0.689691023247239,-1.8773189106947643,27.8,18.3,77.5
-0.02965405150480083,-1.6997413442136866,28.0,18.1,73.0
0.172228808840963,-1.5907033781963322,27.8,18.2,83.5
0.057097496591485636,-1.4989128980307647,27.5,18.1,67.0
1.5008402410764168,-2.481426720813186,27.3,18.2,137.5
1.5095111839770456,-3.704237571410373,26.4,17.5,141.5
-0.2086545073175591,-1.4854168763603255,25.7,17.0,61.5
2.0473536051661654,-0.4672720999729228,25.6,18.6,53.5
1.808497669749803,-0.5825256891412879,25.8,18.5,59.5
-2.26600958444852,1.4680601360936976,25.9,18.6,87.5
-2.784443007150456,-0.2947492831728801,25.6,18.9,84.0
-0.8180640654944741,-0.8779357520608513,25.4,18.5,35.0
-0.7038792023182734,-1.324595813274295,25.5,18.1,42.5
-0.12195633888603215,-1.3946779740877515,25.4,18.0,57.0
-0.41106289041835886,-1.6495536669417288,25.4,18.1,51.0
-0.38017599696881826,-0.815761123938108,25.3,18.5,35.5
-0.6441911406526534,-0.273893728122119,25.4,18.4,37.5
-0.20455949965654024,-0.6694441060314639,25.4,18.2,35.0
-0.0835805323931878,-0.7956219545769657,25.6,18.4,48.0
-0.04690674368257434,-0.2963102384277284,26.3,18.4,53.0
-0.006977423883482549,-0.39993913981498513,27.0,18.5,55.5
0.1416189737794624,-0.26446940515993894,27.4,18.2,73.5
-0.19383407278155282,-0.34989763107074,27.6,18.0,115.0
-0.09846845901305834,-0.017434522637389618,27.7,18.0,75.0
-0.384432405700486,-0.11050667603062246,27.7,17.8,110.5
-1.3826063597932916,-0.21999921331482697,27.5,17.7,101.5
-1.1579793139355563,-0.590833232390781,27.4,17.7,89.0
-1.6256979165423415,-1.6269930190845594,26.8,18.4,70.0
-1.6768304250344834,-2.4876172787787665,26.4,18.4,86.5
-1.5600072045453994,-1.405836947076882,26.3,17.8,75.0
-1.295268103699584,-1.3900649407630146,26.2,18.3,75.5
-0.6837076970924069,-1.8795062609463682,26.2,17.8,83.5
-0.2345337184128717,-1.4815511921386422,26.2,17.9,213.0
5.2907587226299375,-1.5026217551051355,26.2,17.7,127.5
1.7508779755959574,-0.73785250190875,26.2,17.5,86.0
1.1347680479526714,-0.9809696617865833,26.2,18.1,68.5
-1.337708786595071,-1.486786871836829,26.2,18.2,75.5
-1.0954109191346937,-2.2472371744523287,26.2,17.6,92.0
-1.0138026585835154,-2.1753629971682877,26.2,17.3,76.0
-1.9492972877171053,-2.7857207476878822,26.2,17.0,97.5
-2.2741049372116207,-2.527537682122609,26.2,17.3,96.5
-2.8358186558751095,-2.2176863058130394,26.2,17.7,97.5
-2.7049590845725313,-2.524519033556399,26.2,18.0,90.5
-2.313059215216323,-2.758578812885876,26.3,18.1,85.0
2.8933604087407527,2.9049037066883194,24.7,18.0,105.0
1.8544835901397108,1.676571088234116,24.7,18.4,104.0
3.3927527820217467,2.475727884902478,24.7,18.3,106.5
-0.5275145273736581,1.0778350631751343,25.5,19.1,41.0
0.9180636669565636,1.6634780141060679,25.8,18.9,62.5
1.8374957573182675,1.9782844441175207,25.8,18.1,106.0
2.483604268900132,1.6827685032413227,26.0,18.1,104.5
2.4479183389844184,2.213073836469033,26.1,17.9,94.5
2.2995596517732415,2.078948149410304,26.4,17.8,111.0
2.2942042442782764,1.9330356658726042,26.5,18.3,99.5
3.3733505632698275,1.9571678459670072,26.4,18.5,126.0
2.9701853215508214,1.6546900482096465,26.3,19.0,97.0
3.4752218590739,0.9395919487814626,26.2,18.9,95.5
3.6811278278546244,2.2224531299881876,26.1,18.8,129.5
2.421892712091158,1.4051461458224666,26.0,18.8,91.0
2.4108119007836244,2.1042780184757075,25.9,19.1,79.5
3.0264432612162198,2.128530287930837,25.9,19.3,71.0
1.5462124917163178,2.801647181652325,25.8,19.7,86.5
0.8261612202182499,3.606585315531506,25.7,19.4,80.0
0.7739127471104383,4.939742813129037,25.7,19.2,113.0
1.7528595001852723,4.3609039857133105,25.7,19.0,101.0
2.430306826789875,3.905586860851839,25.7,18.8,96.5
3.3347145225405597,3.5902199171021674,25.7,18.9,99.5
3.8236737404637946,3.2217261097876735,25.6,19.0,112.0
3.8550519355932895,3.0246610676038457,25.6,18.8,113.0
3.6808093717494565,2.5887530528888556,25.6,18.8,87.5
5.002341922337195,2.033857244751416,25.6,18.2,141.5
2.657895308592234,0.4749658183105328,25.6,19.4,74.0
1.6051817036899434,4.203973322719716,25.6,19.3,93.5
0.816870405240118,3.3004125107390507,25.6,19.3,86.5
3.8271218984889988,1.9603923010729158,25.6,19.5,99.0
5.678295467670688,3.163378033341971,25.6,19.0,111.5
5.567213681071115,2.493217164487403,25.7,18.5,136.0
4.663943077766433,1.8021195763196665,25.8,19.2,93.0
2.9642560163676115,1.8609638012138814,25.8,18.8,88.0
2.835244249780329,0.6094177910822572,25.8,18.1,84.5
0.6599156879396373,-0.6119732713208603,25.7,18.3,49.5
-0.5472453429633674,-3.456952781656832,25.7,18.4,95.0
-0.7511562263432129,-5.3475007548971725,25.6,19.9,112.0
-0.4596929281625329,-4.375920750173312,25.6,19.6,90.0
0.3207528030558451,-4.3882932490128574,25.5,19.9,74.0
1.4161897377946242,-2.6446940515993895,25.5,19.5,58.5
2.544160542151308,-1.771227578760099,25.5,18.5,81.0
2.9545090166918415,-2.0569094463020505,25.4,18.6,103.5
3.4693982502498946,-1.990797775054757,25.4,18.8,90.0
3.5677365111250703,-2.216135417158688,25.3,18.7,103.5
1.8277166496357964,-0.5190875153999559,25.3,19.0,86.5
2.940446989910755,-1.8983602133222188,25.2,18.9,83.0
2.6848757303427875,-2.965036646083195,25.2,19.0,88.0
2.5092864785289333,-5.339801622595344,25.2,19.3,125.0
1.5186423192401264,-7.038019998992115,25.1,19.3,179.0
3.424603463176605,-6.672487626065619,25.2,19.5,104.5
6.052096255747581,-5.231838196195111,25.2,19.5,132.5
7.00719395911704,-3.8599524374419,25.1,19.3,150.5
6.5543907328916395,-5.0921471031956855,25.2,17.9,223.5
3.707424476825742,-4.717520932506115,25.2,19.6,93.0
4.683608447704232,-3.9081724512351728,25.2,19.2,114.0
7.357553657072892,-4.052950059313995,25.2,19.0,222.5
5.503995247202714,-6.078325124470549,25.2,18.8,232.0
4.54148759431008,-5.194698300260337,25.2,18.8,154.5
4.837808936608695,-6.8669938614264865,25.2,18.9,152.5
5.302629567427005,-5.85594737601431,25.2,19.2,163.5
8.401277114030728,-5.423886323777768,25.0,17.6,266.0
5.462948845329517,-6.248695056834899,25.1,17.3,206.0
6.72802533652839,-4.860419227909467,25.0,18.8,150.5
5.980540553482317,-7.889431835573043,25.0,18.5,189.0
4.6611298532966385,-6.867595539248571,25.0,18.5,160.0
5.133888310581806,-7.023759023092369,25.0,18.3,208.5
6.833461505666832,-5.702087674752957,25.0,18.2,210.5
6.780693233739867,-3.432520833136251,25.0,18.0,175.0
3.186551365188708,-4.359574566057333,25.1,17.9,165.0
2.124284606691936,-3.967041077399084,25.1,17.8,130.5
4.640743033882601,-1.86104919157719,25.0,17.8,131.0
4.979428333188142,2.7740391984691133,25.0,18.2,146.5
11.047675869833697,2.374627944561899,24.6,17.3,320.0
7.569505777335071,0.6801340212715231,24.9,17.9,162.0
5.035354672716684,0.8094463045503704,25.0,18.0,177.0
5.099985446577361,0.012183788372635847,25.0,17.4,190.0
5.004055426407349,0.9845960031622932,25.0,18.4,146.0
3.772799075104013,-0.4538580602945215,25.1,18.8,107.0
6.481654412183262,-3.5704560046337575,25.1,18.3,158.0
6.954141154184639,-4.153302397812556,25.0,18.2,185.5
6.83953693023222,-3.3137191462146602,25.1,18.8,161.0
6.960196763064749,-2.5130978929247867,25.1,18.8,133.5
6.682669968790946,-2.6799108358711536,25.0,18.7,134.5
6.6595491162787415,-3.2265160107879587,25.0,18.5,143.0
8.85212017298588,-2.85130995211262,24.9,18.4,212.5
4.271962536478626,-1.0537248630088896,24.9,18.4,193.0
3.8356636803197404,-5.247636051735678,24.8,18.8,222.5
8.886764058852158,-5.959481903848143,24.8,18.6,224.5
9.309111401135306,4.168986078323198,24.7,17.8,304.5
6.186954113987646,-7.076835365572054,24.8,18.3,216.0
5.482108969083028,-6.495881868622567,24.9,17.9,225.5
3.7527416656763672,-6.723609892810302,24.9,18.2,193.0
5.660404827690824,-6.474551504672304,25.0,18.4,225.0
6.125793710139686,-7.520947508180937,24.9,18.5,211.5
6.137061888511585,-8.396217682777085,24.8,18.3,270.5
5.020051840841808,-8.299944548926863,24.8,18.4,176.0
4.472486225556237,-7.694599857186189,24.9,18.4,201.5
6.242336073046982,-6.893710202143429,24.9,18.8,183.0
8.919341277812675,-5.54033854289672,24.8,19.1,239.0
9.274210319291644,-3.1668632672637456,24.9,18.7,228.0
8.842920233098987,-5.281359839193746,24.8,19.0,211.5
9.994329227564702,-3.2192209136755383,24.8,19.2,166.5
10.43178090589598,-3.160371359727213,24.8,19.2,222.0
11.518934049973405,-4.85429277571546,24.6,18.7,263.5
11.738335504582546,-1.2047736641613802,24.6,18.3,313.5
8.836292570638346,-1.062983351742432,24.8,18.7,222.5
8.668713216859807,-0.737164271950356,24.8,18.8,220.0
9.729850246320876,-1.1704760502332399,24.8,18.0,302.0
8.877750504217431,-3.3816484123674293,24.7,18.2,169.0
8.65331542745165,-5.5866029134911015,24.7,17.8,226.5
5.557421097858685,-6.823127636287861,24.7,18.2,195.5
7.692386795316764,-4.064134027223544,24.7,18.3,163.5
9.138583248178982,-2.5954375769997795,24.7,18.2,204.0
11.724295749140385,-2.037373109346624,24.5,18.2,259.0
8.09064746993333,-2.6060359777373407,24.7,17.5,228.0
9.498923352096183,-0.14302150538224276,24.7,18.6,168.5
14.455335973362553,5.0133084781619495,24.2,18.1,359.0
11.671992014794595,5.724037247133461,24.5,18.0,288.5
11.116315382971544,4.519682766114258,24.6,18.1,271.5
10.607691333693205,3.2690800799445165,24.7,18.0,324.0
10.049823621884391,4.7128595532876325,24.7,18.2,188.5
7.814452487179061,5.913910070809414,24.7,18.4,225.5
8.03697204654928,4.477396601037867,24.7,17.4,246.0
8.047116646938017,4.858385912067201,24.7,17.1,195.0
6.374584290177006,4.319105824986061,24.7,17.6,155.5
4.2533797184660385,2.9914479722271223,24.8,17.9,138.0
4.290827631545118,1.6579500102140932,24.9,18.4,139.5
4.288807570702806,0.3100477729032915,24.9,18.5,103.0
4.18906785975623,0.30283735957995916,24.9,17.5,127.5
2.744409176116915,-0.9371330076596797,25.0,17.7,74.0
2.907206845813088,-2.8910462389345333,25.0,18.1,103.0
3.347083161210344,-4.109383690037006,24.9,18.7,89.5
4.597748429384733,-2.4291375794899346,24.9,18.4,114.0
5.412822345430582,-1.4357417096425706,24.9,18.3,131.0
5.557102642593877,-1.2683099856407904,24.8,18.5,117.5
5.081483731070248,-2.3534066989936915,24.8,18.2,121.5
4.826372755237905,-1.9354911592402777,24.8,18.5,114.0
4.907080629680167,-2.4840611292433397,24.8,18.6,125.5
5.205122362939359,-0.9983492308949725,24.8,18.9,124.5
5.587289311254257,-0.3770917028309179,24.8,18.6,106.0
5.570735493700191,-0.571756993161333,24.8,18.8,107.5
5.94015108336973,-2.3821429652188035,24.8,18.7,108.0
5.551037200399832,-3.1852764400876112,24.8,18.4,114.0
5.747185536730917,-3.036421974362418,24.8,18.5,114.5
5.181712551872126,-3.218672867778094,24.8,18.4,120.5
5.430575318315706,-2.9914631390174726,24.8,18.4,118.0
4.881630575088622,-3.657824890335775,24.8,18.6,133.0
7.162667571132088,1.4093236908009297,24.7,18.6,227.0
10.392774711174985,0.38760005516214185,24.6,18.6,471.0
11.657924670949395,-0.9913588484849617,24.7,18.1,269.0
10.005134797957124,-1.381042242187926,24.7,18.4,260.5
9.461362751959363,-8.471871981789853,24.7,18.2,313.0
8.664502955589455,-5.382043155956813,24.7,17.8,249.0
7.211701937672959,-4.307128412546356,24.7,17.0,169.0
5.6818978824802,-4.257468314980984,24.7,17.4,156.0
6.505121719218552,-3.732745828227669,24.7,17.4,163.5
6.170373102013873,-2.85770813449234,24.7,17.2,186.5
6.298760941685193,0.12494238472615167,24.7,17.2,136.0
7.956502890709589,5.190766971279867,24.6,17.0,202.0
6.374703331157048,3.1262049580498132,24.7,17.0,229.0
7.555142506536586,1.4865469067352273,24.7,17.2,199.0
9.899971749238409,0.023650883311587233,24.6,18.3,233.5
10.584132942547823,0.5797670691527497,24.6,18.3,210.5
